timestamp,open,high,low,close,volume,sma5,rsi14
2016-08-22,134.3,135.67,133.84,134.99,2520722,134.83000000000007,59.161556553629126
2016-08-23,135.32,136.37,133.6414,134.14,3481863,134.65800000000007,54.617718498752296
2016-08-24,134.01,134.65,133.07,133.29,2133381,134.37200000000004,50.44529305297597
2016-08-25,133.3,133.3,132.42,132.98,1921322,133.96800000000005,48.97581155186363
2016-08-26,133.5,134.08,131.82,132.23,1973740,133.52600000000007,45.52088792415956
2016-08-29,132.72,133.58,132.32,132.9,2380035,133.10800000000006,48.983215206355084
2016-08-30,133.19,133.44,130.68,130.81,3437290,132.44200000000006,40.36529620736179
2016-08-31,130.83,130.83,129.14,129.45,3639176,131.67400000000006,35.93484279352951
2016-09-01,130.03,130.03,128.36,129.9,2807237,131.05800000000005,38.346181935403116
2016-09-02,130.89,131.96,130.58,131.16,2631047,130.84400000000005,44.63039030165338
2016-09-06,131.63,132.99,131.27,132.99,4151796,130.86200000000005,52.24389660794471
2016-09-07,132.48,133.08,132.0,132.64,2198386,131.22800000000007,50.8050265660769
2016-09-08,132.32,132.91,131.51,132.9,2618307,131.91800000000006,51.865578052017106
2016-09-09,131.94,131.94,128.52,128.53,4892944,131.64400000000006,37.307598788564206
2016-09-12,126.87799999999999,130.68,126.31,130.12,6381112,131.4360000000001,43.5194515072002
2016-09-13,129.22,130.02,128.26,128.76,4552399,130.5900000000001,39.87960122452627
2016-09-14,128.91,129.31,127.34,127.67,3955392,129.59600000000006,37.194555112616776
2016-09-15,127.57,128.46,126.9356,127.77,3476584,128.57000000000008,37.60958274905352
2016-09-16,127.71,127.71,126.34,126.7,8035566,128.2040000000001,34.94839555818484
2016-09-19,127.5,128.3,127.27,127.48,3168098,127.67600000000009,38.37175288543376
2016-09-20,127.95,128.5,127.57,127.79,2639279,127.48200000000008,39.729291805109845
2016-09-21,128.18,130.63,128.18,130.56,3227758,128.06000000000012,50.27047865822162
2016-09-22,131.45,132.48,131.17,131.87,3252392,128.8800000000001,54.337866847784625
2016-09-23,131.25,132.2871,131.01,131.78,2330320,129.8960000000001,54.01102350130029
2016-09-26,131.07,131.58,130.43,130.57,2219885,130.51400000000007,49.684074176123225
2016-09-27,130.29,131.74,129.86,131.32,1939020,131.22000000000008,52.23819093325671
2016-09-28,131.59,132.36,130.59,132.23,1769529,131.5540000000001,55.20910333792781
2016-09-29,131.8,132.78,130.68,131.03,2199245,131.38600000000008,50.72803415827692
2016-09-30,132.09,132.63,131.2701,131.74,3117139,131.3780000000001,53.150924539237394
2016-10-03,131.28,132.72,130.74,132.38,2435765,131.7400000000001,55.2853923454631
2016-10-04,132.77,133.2313,131.69,132.25,2829188,131.9260000000001,54.739835345539596
2016-10-05,132.93,134.9,132.55,134.66,3137532,132.4120000000001,62.188981366780915
2016-10-06,134.83,135.0,133.68,134.42,3614860,133.0900000000001,61.11032323619124
2016-10-07,133.93,134.66,132.54,133.85,4299180,133.5120000000001,58.51445960422889
2016-10-10,134.589,136.87,134.589,135.84,3343271,134.20400000000012,64.2276383284683
2016-10-11,134.94,135.69,133.27,133.74,3606630,134.50200000000012,55.53591502898871
2016-10-12,133.76,134.28,133.0,133.16,2264188,134.2020000000001,53.38703046594993
2016-10-13,132.42,133.93,131.39,133.38,3544190,133.9940000000001,54.11232528613334
2016-10-14,134.56,135.25,133.48,133.5,2317429,133.92400000000012,54.527944521982164
2016-10-17,133.5,135.38,133.33,134.0,2435134,133.5560000000001,56.30383568460038
2016-10-18,135.03,135.74,134.915,135.1,2271047,133.82800000000012,60.00458238045184
2016-10-19,135.33,136.95,135.33,136.18,573931,134.43200000000013,63.29177520616797
2016-10-20,135.73,136.75,135.5,135.84,652200,134.92400000000015,61.57597741776927
2016-10-21,134.72,136.19,134.25,135.63,2205772,135.35000000000014,60.48530640004863
2016-10-24,136.41,138.88,136.41,137.45,3814097,136.04000000000013,66.09105384739544
2016-10-25,137.53,139.42,137.35,139.02,5206695,136.82400000000013,70.03958590646225
2016-10-26,138.43,146.19,136.72,145.54,13270976,138.69600000000014,80.29930624010262
2016-10-27,145.83,146.23,141.78,143.31,7857081,140.1900000000001,71.30533147258862
2016-10-28,143.72,144.0,142.1745,143.01,4636040,141.6660000000001,70.16672885705265
2016-10-31,143.05,143.35,142.15,142.43,3075889,142.66200000000012,67.90901435150342
2016-11-01,142.95,143.9,141.81,142.41,3244997,143.34000000000012,67.82796803426501
2016-11-02,142.0,142.87,140.59,140.75,2781915,142.38200000000012,61.289789660131305
2016-11-03,140.76,140.895,139.35,140.02,2277503,141.7240000000001,58.61401884202331
2016-11-04,139.11,140.85,138.8038,139.54,2951457,141.03000000000011,56.856327369342054
2016-11-07,141.5,143.1,141.49,143.03,3228202,141.1500000000001,65.06037630815787
2016-11-08,141.92,143.31,141.2924,142.2,2822675,141.10800000000012,62.03894395185447
2016-11-09,141.6,145.85,141.54,145.09,5494382,141.9760000000001,67.66907902992492
2016-11-10,146.51,149.34,146.39,147.69,6507346,143.51000000000013,71.73116105681979
2016-11-11,147.12,148.6,146.56,148.52,3585163,145.30600000000013,72.90163856268568
2016-11-14,148.21,150.09,148.21,149.99,4490877,146.69800000000015,74.88504378098807
2016-11-15,148.44,149.45,147.19,148.11,3856601,147.88000000000017,68.0273631509975
2016-11-16,147.3,148.41,146.14,146.44,3553694,148.15000000000015,62.54789773370386
2016-11-17,146.83,147.12,145.0,145.33,3655624,147.67800000000017,59.13821510799349
2016-11-18,145.18,146.6,144.46,146.35,2214419,147.24400000000017,61.22973447725536
2016-11-21,147.21,148.49,146.52,147.02,2825906,146.65000000000015,62.584473777431356
2016-11-22,147.9,149.76,147.88,149.52,3770002,146.93200000000016,67.19124452400959
2016-11-23,149.61,150.81,149.03,149.74,3070099,147.59200000000016,67.56965544446376
2016-11-25,150.0,150.15,149.03,150.04,962387,148.53400000000013,68.10980538329065
2016-11-28,149.0,150.09,148.315,149.77,4728764,149.21800000000013,67.02776198417268
2016-11-29,149.83,152.11,149.11,151.64,3945317,150.1420000000001,70.52087153450032
2016-11-30,151.59,153.08,150.56,150.56,3990972,150.35000000000014,66.16138632143125
2016-12-01,150.74,152.69,150.39,152.39,2843930,150.88000000000014,69.5916138452371
2016-12-02,152.45,152.49,151.12,152.25,2105571,151.32200000000014,69.01522324264346
2016-12-05,153.24,153.75,151.85,152.16,2855946,151.80000000000013,68.62174484215127
2016-12-06,150.84,152.64,150.02,152.24,3476254,151.92000000000013,68.79206778610319
2016-12-07,151.67,154.31,151.0701,154.14,2955753,152.63600000000014,72.59656804998649
2016-12-08,154.6,155.97,154.14,155.39,2928370,153.23600000000016,74.77528119463022
2016-12-09,155.65,156.875,155.42,156.49,2707872,154.08400000000015,76.54270379706529
2016-12-12,156.0,158.0,154.3,157.16,4247679,155.08400000000015,77.57343093322308
2016-12-13,159.1,160.07,154.88,156.66,5650374,155.96800000000013,74.92745067513582
2016-12-14,156.23,156.37,154.18,154.47,3640207,156.03400000000016,64.54304091639685
2016-12-15,153.93,155.24,153.06,153.77,2889324,155.71000000000015,61.60411142818063
2016-12-16,153.88,156.0,153.14,154.5,5885499,155.31200000000015,63.47209892413122
2016-12-19,155.16,157.1,155.07,156.18,3002737,155.11600000000016,67.4025627623104
2016-12-20,156.96,157.89,155.95,156.39,2270137,155.06200000000015,67.86798987465323
2016-12-21,156.6883,158.5,156.65,157.48,2326366,155.66400000000016,70.24291788997203
2016-12-22,158.5,158.99,156.25,157.46,3955251,156.40200000000016,70.14047791652104
2016-12-23,158.27,158.27,156.51,157.81,2135528,157.06400000000016,70.93920271862685
2016-12-27,158.41,158.48,156.91,157.48,1858139,157.32400000000015,69.06337606959988
2016-12-28,157.12,157.35,156.01,156.1,1810021,157.26600000000016,61.71415948165398
2016-12-29,156.0,156.75,155.16,155.69,1803955,156.9080000000002,59.68214354932138
2016-12-30,156.49,156.79,154.96,155.68,2028362,156.5520000000002,59.63057177297315
2017-01-03,156.3,157.14,155.21,156.97,3426113,156.38400000000019,63.95729796733678
2017-01-04,157.81,159.2299,157.81,158.62,3189810,156.6120000000002,68.5938992535086
2017-01-05,158.41,159.7,157.401,158.71,2794384,157.13400000000019,68.82944226944953
2017-01-06,158.98,159.66,157.89,159.1,2426662,157.8160000000002,69.88350725542492
2017-01-09,159.0,159.24,158.17,158.32,2838600,158.3440000000002,65.13912764122514
2017-01-10,158.96,159.94,158.57,159.07,2988302,158.76400000000018,67.42888128014945
2017-01-11,159.54,159.7,158.28,159.4,2416487,158.92000000000016,68.41200884892334
2017-01-12,159.15,159.16,156.67,158.29,3020336,158.83600000000015,61.669222561132855
2017-01-13,158.74,159.58,158.34,158.83,2435391,158.78200000000015,63.551329137096175
2017-01-17,158.2,159.04,157.23,157.67,2758788,158.65200000000013,57.068803214766454
2017-01-18,157.55,159.05,156.75,158.32,2087283,158.50200000000012,59.55817855061168
2017-01-19,158.87,159.87,157.91,159.0,3143963,158.42200000000014,62.03814096348342
2017-01-20,159.81,160.3,158.23,159.53,3343475,158.67000000000013,63.89644186132173
2017-01-23,158.94,159.5,157.29,157.84,3929835,158.47200000000015,54.70124024445687
2017-01-24,158.58,160.93,157.84,160.55,3927536,159.04800000000017,63.71787647372759
2017-01-25,163.59,168.65,163.24,167.36,7480039,160.85600000000017,76.41977590154276
2017-01-26,167.25,170.0,167.25,169.12,5436834,162.88000000000017,78.51337892294492
2017-01-27,169.21,169.8,167.01,167.7,4883229,164.51400000000018,72.89027203174466
2017-01-30,165.92,165.99,163.82,165.57,5456015,166.06000000000014,65.33181205918217
2017-01-31,164.96,165.1,163.22,163.42,5350186,166.63400000000016,58.71352717523423
2017-02-01,164.25,165.81,163.12,163.97,3137956,165.95600000000016,59.834469264209496
2017-02-02,163.22,163.97,160.82,162.26,3791669,164.58400000000015,54.84840889747048
2017-02-03,162.99,163.56,162.31,162.4,2981662,163.52400000000017,55.17772772998867
2017-02-06,162.42,164.08,162.38,163.98,3110479,163.2060000000002,58.827490070227604
2017-02-07,165.0,167.4199,164.8725,166.5,4243139,163.82200000000017,63.87938173599565
2017-02-08,165.0,165.24,163.69,163.81,3039106,163.7900000000002,55.98282247585271
2017-02-09,164.67,165.08599999999998,164.06,164.28,3451132,164.1940000000002,56.98338377558991
2017-02-10,165.25,166.45,164.47,166.23,2689719,164.9600000000002,60.94953406283869
2017-02-13,166.45,169.07,166.35,168.03,3765027,165.77000000000018,64.22819394280938
2017-02-14,167.7,168.8,167.22,168.5,2580278,166.1700000000002,65.053256530367
2017-02-15,168.42,169.95,168.35,169.3,4033198,167.2680000000002,66.47083020534544
2017-02-16,169.64,170.81,168.75,170.81,3070147,168.5740000000002,69.02484853580471
2017-02-17,170.41,173.25,170.4,172.71,4982357,169.8700000000002,71.92295263671903
2017-02-21,173.92,176.17,173.68,175.56,4231619,171.3760000000002,75.60933313331621
2017-02-22,174.98,175.75,174.01,175.36,2832136,172.74800000000022,74.86647492070384
2017-02-23,175.97,177.0,175.7,176.86,3502645,174.26000000000028,76.71431935076944
2017-02-24,176.75,178.8,176.1,177.44,4197017,175.5860000000003,77.40603232506331
2017-02-27,178.0,179.8839,177.55,179.43,2892459,176.9300000000003,79.64068444844925
2017-02-28,180.34,181.93,179.67,180.23,4785045,177.86400000000032,80.476659181306
2017-03-01,181.85,184.8,181.82,183.91,5461751,179.57400000000032,83.7766518863096
2017-03-02,184.0,185.71,182.97,182.99,4907000,180.8000000000003,80.1301255119543
2017-03-03,183.04,183.58,181.45,182.18,3940363,181.74800000000027,76.95419821749609
2017-03-06,181.4,182.3,180.43,180.93,4244029,182.0480000000003,72.19851753554875
2017-03-07,180.64,182.84,180.6209,182.02,2451960,182.40600000000026,73.72344757873513
2017-03-08,182.4,182.69400000000002,181.49,181.74,2321738,181.97200000000026,72.62149384392045
2017-03-09,181.43,182.59,179.58,180.57,3100466,181.48800000000028,68.0446684831529
2017-03-10,181.9,181.97,177.92,178.7,4595371,180.7920000000003,61.385702152347406
2017-03-13,177.16,179.19,177.07,179.05,3499021,180.41600000000025,62.132647421591045
2017-03-14,178.54,179.69,177.71,178.73,2346666,179.75800000000027,60.971377274915675
2017-03-15,179.0,179.24,177.97,178.71,3569047,179.15200000000027,60.89477209925308
2017-03-16,179.8199,180.0,177.64,178.19,3100744,178.6760000000003,58.82532433294536
2017-03-17,178.31,180.3835,178.17,180.1,5037385,178.95600000000027,63.70445539223944
2017-03-20,180.1,180.15,179.14,179.39,2062211,179.02400000000029,60.81933697431363
2017-03-21,179.99,180.25,175.5,175.96,3239579,178.4700000000003,49.22166997485142
2017-03-22,175.96,177.1,175.5,176.98,2505738,178.1240000000003,52.144170113645636
2017-03-23,177.34,177.85,176.59,177.26,2006383,177.93800000000027,52.944790022211436
2017-03-24,176.85,177.53,174.7687,175.82,2386769,177.08200000000028,48.45506391225603
2017-03-27,174.37,176.44,173.75,176.1,2750685,176.42400000000026,49.354392961022945
2017-03-28,176.29,177.683,175.0,177.36,2412559,176.70400000000026,53.30278940833169
2017-03-29,177.4,177.99,176.97,177.63,1640601,176.8340000000003,54.12807420936494
2017-03-30,177.25,178.49,177.22,177.98,1737221,176.9780000000003,55.23256992411548
2017-03-31,178.02,178.18,176.81,176.86,2032749,177.1860000000003,51.000740033732555
2017-04-03,177.08,177.73,175.5,176.65,2933653,177.2960000000003,50.22372781038187
2017-04-04,176.88,178.79,176.76,178.7,2326394,177.56400000000028,57.09556429636044
2017-04-05,179.0,180.18,176.89,177.08,2567212,177.4540000000003,51.092741889813105
2017-04-06,177.56,178.22,177.12,177.37,2343873,177.33200000000028,52.06432430441851
2017-04-07,178.39,179.09,177.26,178.85,2806779,177.73000000000027,56.78289437196272
2017-04-10,179.0,179.97,177.48,177.56,2309273,177.9120000000003,51.98002558396202
2017-04-11,177.5,178.6,176.96,178.57,2265743,177.88600000000028,55.17673411274421
2017-04-12,178.25,178.25,175.94,176.05,2922725,177.68000000000026,46.80464370769364
2017-04-13,175.74,176.88,175.5639,175.62,2024086,177.33000000000027,45.53501708592247
2017-04-17,175.84,179.08,175.65,179.02,2450222,177.3640000000003,55.75492833449657
2017-04-18,178.59,179.97,177.12,177.85,2960165,177.4220000000003,52.12992445073539
2017-04-19,178.47,179.9,178.16,178.4,2124533,177.38800000000032,53.65533407208143
2017-04-20,178.74,179.82,178.34599999999998,179.3,2335176,178.03800000000032,56.11943817135644
2017-04-21,179.42,180.93,179.42,180.38,3146556,178.9900000000003,58.94065971653764
2017-04-24,181.75,182.46,181.61,182.06,3141913,179.59800000000033,62.93295941135871
2017-04-25,182.53,183.85,182.53,183.51,3719430,180.7300000000003,66.00527681785204
2017-04-26,182.31,183.0,180.11,181.71,4464081,181.3920000000003,59.42101052240418
2017-04-27,182.59,183.76,182.59,183.22,3125166,182.1760000000003,62.77564380381006
2017-04-28,183.42,184.93,183.02,184.83,2171688,183.0660000000003,66.00280407047048
2017-05-01,184.23,184.485,181.8,182.39,3511947,183.1320000000003,57.821354904640685
2017-05-02,182.54,183.91,182.53,183.44,1965118,183.1180000000003,60.11268075615065
2017-05-03,183.45,183.75,182.25,183.39,2809931,183.45400000000026,59.94568035573847
2017-05-04,183.33,184.25,182.18,183.07,2238916,183.42400000000026,58.81942505276315
2017-05-05,183.16,185.07,183.16,185.01,2619262,183.46000000000024,63.31886219232226
2017-05-08,185.38,186.39,185.0,186.02,1963400,184.18600000000026,65.43620662101154
2017-05-09,186.11,187.205,186.05,186.91,2844172,184.88000000000025,67.23119888303344
2017-05-10,185.14,185.65,178.18,183.18,6869552,184.83800000000025,54.46498592635583
2017-05-11,182.9,184.33,182.17,183.94,2837184,185.01200000000026,56.28635393606533
2017-05-12,183.71,183.98,182.63,183.25,3456396,184.66000000000025,54.16792166400531
2017-05-15,183.3,184.11,182.28,182.39,3357027,183.93400000000028,51.563062690429255
2017-05-16,182.73,183.15,182.04,182.7,2152988,183.0920000000003,52.450697087373555
2017-05-17,181.39,181.52,178.68,178.78,2494001,182.2120000000003,41.97549651750085
2017-05-18,178.48,178.5,175.47099999999998,177.4,3104899,180.9040000000003,39.020976613071554
2017-05-19,177.73,181.42,176.77,180.76,4018267,180.40600000000032,48.52176417924448
2017-05-22,183.78,185.32,182.52,183.67,2939028,180.66200000000032,55.05330047438454
2017-05-23,184.0,184.46,182.86,183.49,2101615,180.8200000000003,54.59189361369492
2017-05-24,183.46,185.4,183.46,185.25,2424684,182.11400000000032,58.27428013002949
2017-05-25,185.63,187.42,185.59,187.07,2296948,184.0480000000003,61.73043291770328
2017-05-26,186.73,187.605,186.27,186.59,1728729,185.2140000000003,60.31155779559063
2017-05-30,186.76,187.42,186.19,186.88,2104970,185.85600000000034,60.89635267687717
2017-05-31,187.37,188.26,186.72,187.63,4927182,186.68400000000034,62.4378333831538
2017-06-01,187.41,187.91,184.53,187.32,2856844,187.09800000000033,61.36112217673085
2017-06-02,187.82,191.7,187.6499,190.23,3031959,187.73000000000033,67.0970336575918
2017-06-05,190.07,190.74,188.81,188.95,2420693,188.20200000000034,62.68875305571162
2017-06-06,188.41,188.86,186.685,186.75,2719780,188.17600000000033,55.89184003365867
2017-06-07,186.85,188.54,186.3926,188.1,2383451,188.27000000000032,58.84090074933919
2017-06-08,188.1,191.07,187.7,189.93,2331276,188.79200000000031,62.50095087263267
2017-06-09,190.0,190.99,189.25,190.03,3342515,188.75200000000032,62.69616365966543
2017-06-12,190.3,190.53,188.05,190.0,2727957,188.9620000000003,62.59089354495444
2017-06-13,190.05,191.56,189.35,191.09,1879045,189.8300000000003,64.8970943634742
2017-06-14,191.05,193.38,190.81900000000002,192.38,2197051,190.68600000000032,67.45427623418998
2017-06-15,191.43,195.55,191.37,195.45,2886533,191.79000000000028,72.57467398029112
2017-06-16,196.01,197.95,195.81,196.44,6919311,193.0720000000003,73.99549650165538
2017-06-19,197.88,199.47,197.0,199.08,2506813,194.8880000000003,77.36335279265685
2017-06-20,198.75,201.24,198.31,198.33,3071684,196.33600000000027,74.41481687478586
2017-06-21,199.58,199.71,197.56,199.17,3089618,197.69400000000024,75.53927471205873
2017-06-22,199.25,200.40900000000002,199.18,199.44,3336550,198.49200000000025,75.90582691448925
2017-06-23,199.26,202.35,198.68,202.23,4159432,199.65000000000023,79.34950190782678
2017-06-26,202.77,204.39,199.94,199.98,3075601,199.8300000000002,70.5875433138934
2017-06-27,199.8,200.92,198.89,198.89,2295003,199.9420000000002,66.74260975844378
2017-06-28,199.5,200.95,199.3,199.62,2086085,200.0320000000002,67.99978191974094
2017-06-29,199.62,199.755,196.45,197.46,2406937,199.6360000000002,60.689476006151494
2017-06-30,198.5,199.44,197.3901,197.75,2205468,198.74000000000018,61.29115817177958
2017-07-03,198.07,199.44,197.75,198.59,1511163,198.46200000000016,63.055078734035504
2017-07-05,199.3,202.14,198.86,201.81,2713582,199.04600000000016,68.90466731742345
2017-07-06,201.64,202.49,200.78,201.48,2724375,199.41800000000015,67.72124899883498
2017-07-07,202.24,203.28,201.26,202.37,3014423,200.40000000000015,69.25489920960446
2017-07-10,202.32,204.58,202.19,203.96,2700875,201.64200000000014,71.82996747311734
2017-07-11,204.0,206.66,204.0,206.27,2674019,203.17800000000014,75.09374663982851
2017-07-12,206.95,208.61,206.32,206.44,2796411,204.10400000000013,75.32036431856216
2017-07-13,206.8,207.0,205.35,206.23,1925288,205.05400000000014,74.41956598381478
2017-07-14,206.7979,208.73,206.74,208.51,3221699,206.28200000000015,77.55777147942081
2017-07-17,208.73,209.72,208.56,209.0,2414985,207.29000000000013,78.17739234052637
2017-07-18,209.11,209.19,207.53,208.24,1942338,207.68400000000014,74.73101271686642
2017-07-19,209.43,210.93,208.99,210.88,2253923,208.57200000000012,78.30827682502056
2017-07-20,211.1,211.25,209.9189,210.28,2220973,209.38200000000012,75.68581212789191
2017-07-21,209.99,212.2014,209.41,212.14,2080400,210.10800000000012,78.13082302695366
2017-07-24,212.0,212.64,211.4,212.18,2388269,210.74400000000014,78.18163603952877
2017-07-25,213.22,214.0,211.95,212.46,2855107,211.58800000000014,78.55721938876222
2017-07-26,223.48,233.98,223.02,233.45,14104950,216.10200000000015,91.02702515902709
2017-07-27,237.13,242.68,236.7,241.0,10854995,222.24600000000015,92.67671939952244
2017-07-28,240.82,242.0,238.55,241.27,4514451,228.07200000000012,92.72820786634381
2017-07-31,241.85,246.49,241.82,242.46,5760587,234.1280000000001,92.9630398555377
2017-08-01,243.38,243.99099999999999,239.155,239.44,4999836,239.52400000000011,85.42361188854535
2017-08-02,239.06,241.56,237.88,237.95,5071811,240.42400000000012,81.89464492456383
2017-08-03,237.06,239.59,236.04,238.25,5110027,239.8740000000001,82.05538474663612
2017-08-04,238.58,239.73,236.38,237.71,5579759,239.16200000000012,80.66712665647508
2017-08-07,237.6,241.43,237.21,240.23,3654386,238.71600000000012,82.18211966641195
2017-08-08,239.91,240.52,238.93,239.5,3930793,238.72800000000012,80.2209770676538
2017-08-09,238.01,238.7,234.1,234.31,5672244,238.00000000000009,67.82813556521802
2017-08-10,234.03,236.16,231.91,232.88,6806260,236.9260000000001,64.85522868491496
2017-08-11,232.76,235.4,230.94,234.88,3460250,236.36000000000013,67.03167026028845
2017-08-14,236.01,237.48,235.72,237.15,2943878,235.74400000000014,69.35159906349764
2017-08-15,237.21,239.64,236.01,239.17,2819948,235.67800000000017,71.28781650598827
2017-08-16,239.7,240.26,237.41,237.59,2998484,236.33400000000015,67.68588995830656
2017-08-17,237.38,237.6,235.25,235.59,2668021,236.87600000000012,63.324274678901226
2017-08-18,235.0,237.26,234.5664,235.77,2839831,237.0540000000001,63.55191600561546
2017-08-21,235.77,236.94,234.35,235.68,2530139,236.76000000000008,63.34022292068172
2017-08-22,236.16,239.89,236.11,239.75,2862546,236.87600000000006,68.45721396080637
2017-08-23,239.36,239.36,237.19,238.09,2514632,236.97600000000006,64.50263153533682
2017-08-24,238.52,238.9,236.6,238.74,2538104,237.60600000000008,65.34677264597555
2017-08-25,239.0,239.09,235.6,235.89,2069412,237.6300000000001,58.74984385445966
2017-08-28,236.22,237.5547,234.611,237.18,2354520,237.93000000000012,60.6845305801852
2017-08-29,237.21,241.17,236.08,240.49,3528448,238.07800000000012,65.19525668426269
2017-08-30,240.99,241.44,239.0,240.46,2785774,238.55200000000013,65.12232926220824
2017-08-31,241.0,241.1,238.41,239.66,3062141,238.73600000000016,63.09545705090697
2017-09-01,239.66,242.53,239.17,240.33,3270681,239.62400000000017,64.10313659902825
2017-09-05,240.3,240.36,236.23,237.0,3866633,239.58800000000014,55.92913316853307
2017-09-06,237.53,237.8564,234.34,234.62,4006934,238.41400000000016,50.930504030625976
2017-09-07,234.75,236.54,234.29,236.31,2980468,237.58400000000015,54.0696195754748
2017-09-08,235.75,239.39,235.21,238.78,3291877,237.40800000000013,58.271321748145816
2017-09-11,239.5,241.85,239.31,240.59,3596136,237.46000000000012,61.080979549097634
2017-09-12,240.59,241.7074,238.95,240.58,2700552,238.1760000000001,61.056519520945535
2017-09-13,240.0,243.48,237.09,241.93,4512081,239.6380000000001,63.19905667769635
2017-09-14,243.0,245.61,242.5,245.23,4983744,241.4220000000001,67.85466476049311
2017-09-15,247.36,249.95,246.21,249.0,8951477,243.46600000000012,72.18402602760702
2017-09-18,249.97,253.7875,248.91,253.08,5190876,245.9640000000001,75.95785771953257
2017-09-19,253.08,255.17,251.63099999999997,252.46,4119501,248.34000000000015,74.30802398913872
2017-09-20,253.26,256.6924,252.25,255.46,3727586,251.04600000000013,76.92026118514616
2017-09-21,256.13,256.99,254.4239,256.04,2776390,253.20800000000014,77.39871460468217
2017-09-22,256.31,259.3,256.13,256.45,3325748,254.69800000000015,77.74985609162435
2017-09-25,256.97,256.97,251.5,254.32,3466052,254.94600000000014,71.53214309893818
2017-09-26,254.6,256.48,253.54,253.7,2171722,255.19400000000013,69.78279511913661
2017-09-27,255.27,258.77,253.97099999999998,255.28,3775372,255.15800000000013,71.68329467869229
2017-09-28,254.11,255.8,251.17,254.27,2569319,254.80400000000014,68.70839543854896
2017-09-29,253.85,255.26,252.59099999999998,254.21,2506896,254.35600000000014,68.52645588114983
2017-10-02,254.65,255.99,253.5301,255.99,2672350,254.69000000000014,70.98142922759504
2017-10-03,255.99,258.26,254.69,255.46,3160665,255.04200000000014,69.24939034841655
2017-10-04,256.12,257.13,254.07,255.76,3029931,255.13800000000015,69.70008701552851
2017-10-05,255.28,258.99,254.78,258.89,3908625,256.0620000000002,73.98432409760531
2017-10-06,258.0,258.9018,257.06,258.58,2637586,256.93600000000015,72.88513324302737
2017-10-09,259.0,259.0,257.11,258.39,2146140,257.4160000000001,72.17733282341977
2017-10-10,259.74,261.06,257.2,260.93,2738892,258.5100000000001,75.5900724355767
2017-10-11,261.32,261.65,259.02,261.44,2860910,259.64600000000013,76.22077306894582
2017-10-12,260.95,262.98,260.0,261.91,2574517,260.25000000000017,76.81529878561163
2017-10-13,262.9,263.79,260.74,260.74,2241523,260.6820000000002,71.99006701526133
2017-10-16,261.5,262.0,259.69,259.75,1803881,260.9540000000002,68.09241376370291
2017-10-17,256.49,259.05,256.26,258.62,2508284,260.49200000000013,63.843524532281016
2017-10-18,258.47,260.73,256.66,260.04,2050051,260.2120000000001,66.65898886872759
2017-10-19,258.98,259.1,256.03,259.04,2583242,259.6380000000001,62.94192275084239
2017-10-20,260.36,264.8272,259.44,264.75,3941030,260.4400000000001,72.40435698903077
2017-10-23,265.13,265.98,262.14,262.32,3299895,260.95400000000006,64.81898213453724
2017-10-24,263.24,267.21,263.24,266.0,4366377,262.4300000000001,69.95282146297441
2017-10-25,264.78,266.0,254.5,258.4,7314507,262.10200000000015,52.81243764411404
2017-10-26,259.72,261.44,257.31,259.27,3413776,262.14800000000014,54.1960319114073
2017-10-27,258.26,259.4994,255.8,256.46,2887175,260.4900000000001,49.180197085551384
2017-10-30,255.45,260.41,255.33,259.25,3022200,259.87600000000015,53.75644473913467
2017-10-31,259.34,259.93,257.47,257.98,2701839,258.27200000000016,51.483801070480915
2017-11-01,258.29,259.41,256.24,258.5,2908029,258.2920000000002,52.37167323282303
2017-11-02,258.31,263.24,258.0,262.63,2523030,258.9640000000002,58.817873980386736
2017-11-03,262.42,263.79,260.08,261.75,2600777,260.0220000000002,57.04620506945816
2017-11-06,262.62,265.84,262.5327,264.07,2909514,260.9860000000002,60.43018126020141
2017-11-07,264.07,267.28,264.07,266.13,3092379,262.61600000000016,63.202291237898834
2017-11-08,266.14,267.62,265.29,265.57,2841807,264.03000000000014,61.9321040725767
2017-11-09,265.01,266.75,259.5626,262.7,3214697,264.04400000000015,55.74843639916721
2017-11-10,262.11,262.5,259.6,260.85,1739394,263.86400000000015,52.13489274282687
2017-11-13,261.67,263.36,260.49,262.42,2604075,263.53400000000016,54.81182874307431
2017-11-14,262.0,262.4,260.2,261.76,2356038,262.66000000000014,53.45831343679388
2017-11-15,261.42,264.77,260.15,262.86,2435329,262.11800000000017,55.43359894024273
2017-11-16,263.76,265.04,263.34,263.7,2702303,262.31800000000015,56.93662699602374
2017-11-17,262.82,263.74,262.03,262.26,1714329,262.6000000000002,53.59938847998021
2017-11-20,263.0,265.6189,262.76,264.63,2402752,263.0420000000002,57.96620232569896
2017-11-21,266.24,267.0,264.71,266.99,2173081,264.0880000000002,61.81948683034242
2017-11-22,267.0,267.48,264.53,265.15,1470345,264.54600000000016,57.40129431887311
2017-11-24,265.26,266.57,264.5304,265.88,788945,264.9820000000002,58.66353534131826
2017-11-27,265.38,266.84,264.72,265.58,1762650,265.6460000000002,57.904190651074614
2017-11-28,267.0,268.01,265.23,267.99,1884886,266.3180000000002,62.143469713183876
2017-11-29,269.48,269.6807,266.15,269.3,3029095,266.7800000000002,64.25091821172592
2017-11-30,269.91,277.04,269.43,276.8,4820313,269.11000000000024,73.38582034672658
